datetime,symbol,exchange,interval,datetime,open,high,low,close,volume,turnover,transaction,open_interest,ZigZag,ZigZag_Change,淨值比,淨值比最大值,淨值比最小值,淨值,每股盈餘,每股盈餘_TTM,每股盈餘_TTM_YoY,每股盈餘_TTM_Change,每股盈餘_YTD_YoY,本益比,本益比最大值,本益比最小值
2020-11-30,2330,twse,d,2020-11-30,493.0,493.5,480.5,480.5,149311778,0.5758,49362,0,,,6.732627104283115,6.9147793464385385,6.732627104283115,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,24.061091637456187,24.712068102153232,24.061091637456187
2020-12-01,2330,twse,d,2020-12-01,489.5,490.0,483.5,490.0,38341265,0.1478,24827,0,,,6.865738358165925,6.865738358165925,6.774662237088213,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,24.536805207811717,24.536805207811717,24.211316975463195
2020-12-02,2330,twse,d,2020-12-02,499.5,500.0,493.5,499.0,60208035,0.2321,35624,0,,,6.991843756581217,7.005855467516249,6.9147793464385385,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,24.987481221832752,25.037556334501755,24.712068102153232
2020-12-03,2330,twse,d,2020-12-03,499.5,499.5,495.0,497.0,36919644,0.0,25651,0,,,6.963820334711152,6.998849612048733,6.935796912841087,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,24.887330996494743,25.01251877816725,24.787180771156738
2020-12-04,2330,twse,d,2020-12-04,498.5,505.0,497.5,503.0,54471042,0.21,35708,0,,,7.047890600321347,7.075914022191412,6.970826190178668,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.187781672508766,25.28793189784677,24.912368552829246
2020-12-07,2330,twse,d,2020-12-07,512.0,515.0,506.0,514.0,45493551,0.1754,34767,0,,,7.202019420606704,7.216031131541737,7.089925733126444,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.738607911867803,25.788683024536805,25.338007010515774
2020-12-08,2330,twse,d,2020-12-08,514.0,525.0,509.0,524.0,41830257,0.1613,35895,0,,,7.342136529957029,7.356148240892062,7.131960865931542,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,26.23935903855784,26.289434151226843,25.488232348522786
2020-12-09,2330,twse,d,2020-12-09,521.0,524.0,520.0,520.0,46831705,0.1806,31749,0,,,7.2860896862169,7.342136529957029,7.2860896862169,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,26.039058587881826,26.23935903855784,26.039058587881826
2020-12-10,2330,twse,d,2020-12-10,511.0,515.0,510.0,512.0,43991133,0.0,49079,0,,,7.17399599873664,7.216031131541737,7.1459725768665745,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.638457686529797,25.788683024536805,25.53830746119179
2020-12-11,2330,twse,d,2020-12-11,517.0,517.0,505.0,516.0,51296611,0.1978,50929,0,,,7.230042842476769,7.244054553411802,7.075914022191412,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.83875813720581,25.888833249874814,25.28793189784677
2020-12-14,2330,twse,d,2020-12-14,512.0,513.0,508.0,508.0,30809747,0.1188,33415,0,,,7.117949154996509,7.1880077096716715,7.117949154996509,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.438157235853783,25.6885327991988,25.438157235853783
2020-12-15,2330,twse,d,2020-12-15,507.0,510.0,504.0,504.0,43059899,0.0,43967,0,,,7.06190231125638,7.1459725768665745,7.06190231125638,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.23785678517777,25.53830746119179,25.23785678517777
2020-12-16,2330,twse,d,2020-12-16,509.0,515.0,507.0,512.0,53661282,0.0,30574,0,,,7.17399599873664,7.216031131541737,7.103937444061477,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.638457686529797,25.788683024536805,25.388082123184777
2020-12-17,2330,twse,d,2020-12-17,515.0,515.0,508.0,508.0,39285785,0.0,34785,0,,,7.117949154996509,7.216031131541737,7.117949154996509,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.438157235853783,25.788683024536805,25.438157235853783
2020-12-18,2330,twse,d,2020-12-18,508.0,512.0,507.0,510.0,40625502,0.1566,20638,0,,,7.1459725768665745,7.17399599873664,7.103937444061477,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.53830746119179,25.638457686529797,25.388082123184777
2020-12-21,2330,twse,d,2020-12-21,512.0,517.0,508.0,516.0,35153138,0.0,21765,0,,,7.230042842476769,7.244054553411802,7.117949154996509,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.83875813720581,25.888833249874814,25.438157235853783
2020-12-22,2330,twse,d,2020-12-22,512.0,516.0,509.0,509.0,25632245,0.0,25973,0,,,7.131960865931542,7.230042842476769,7.131960865931542,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.488232348522786,25.83875813720581,25.488232348522786
2020-12-23,2330,twse,d,2020-12-23,508.0,511.0,506.0,509.0,18320849,0.0,16428,0,,,7.131960865931542,7.159984287801607,7.089925733126444,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.488232348522786,25.58838257386079,25.338007010515774
2020-12-24,2330,twse,d,2020-12-24,511.0,512.0,508.0,510.0,15218008,0.0,12743,0,,,7.1459725768665745,7.17399599873664,7.117949154996509,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.53830746119179,25.638457686529797,25.438157235853783
2020-12-25,2330,twse,d,2020-12-25,514.0,515.0,510.0,511.0,12581145,0.0,14988,0,,,7.159984287801607,7.216031131541737,7.1459725768665745,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.58838257386079,25.788683024536805,25.53830746119179
2020-12-28,2330,twse,d,2020-12-28,512.0,515.0,509.0,515.0,19520886,0.0,16675,0,,,7.216031131541737,7.216031131541737,7.131960865931542,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.788683024536805,25.788683024536805,25.488232348522786
2020-12-29,2330,twse,d,2020-12-29,515.0,517.0,513.0,515.0,20226736,0.0,17187,0,,,7.216031131541737,7.244054553411802,7.1880077096716715,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,25.788683024536805,25.888833249874814,25.6885327991988
2020-12-30,2330,twse,d,2020-12-30,516.0,525.0,514.0,525.0,46705107,0.0,33173,0,,,7.356148240892062,7.356148240892062,7.202019420606704,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,26.289434151226843,26.289434151226843,25.738607911867803
2020-12-31,2330,twse,d,2020-12-31,526.0,530.0,524.0,530.0,31173332,0.0,25138,0,,,7.426206795567224,7.426206795567224,7.342136529957029,71.36887169858537,5.5,19.97,0.49924924924924907,0.05382585751978897,0.49924924924924907,26.53980971457186,26.53980971457186,26.23935903855784
2021-01-04,2330,twse,d,2021-01-04,530.0,540.0,528.0,536.0,39489959,0.0,33316,0,,,7.160590263716239,7.214027504490241,7.0537157821682355,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,25.70743405275779,25.899280575539567,25.323741007194243
2021-01-05,2330,twse,d,2021-01-05,536.0,542.0,535.0,542.0,34839391,0.0,28512,0,,,7.240746124877242,7.240746124877242,7.1472309535227385,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,25.995203836930454,25.995203836930454,25.659472422062347
2021-01-06,2330,twse,d,2021-01-06,555.0,555.0,541.0,549.0,55614434,0.0,55462,0,,,7.334261296231745,7.414417157392748,7.227386814683741,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,26.33093525179856,26.61870503597122,25.94724220623501
2021-01-07,2330,twse,d,2021-01-07,554.0,570.0,553.0,565.0,53392763,0.0,47905,0,,,7.548010259327752,7.614806810295255,7.387698537005747,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,27.098321342925658,27.338129496402875,26.522781774580334
2021-01-08,2330,twse,d,2021-01-08,580.0,580.0,571.0,580.0,62957148,0.0,56426,0,,,7.7483999122302585,7.7483999122302585,7.628166120488755,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,27.81774580335731,27.81774580335731,27.386091127098318
2021-01-11,2330,twse,d,2021-01-11,577.0,584.0,574.0,584.0,52771778,0.0,49539,0,,,7.801837153004261,7.801837153004261,7.668244051069256,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.009592326139085,28.009592326139085,27.52997601918465
2021-01-12,2330,twse,d,2021-01-12,583.0,597.0,582.0,591.0,52605212,0.0,59595,0,,,7.895352324358764,7.975508185519766,7.77511853261726,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.345323741007192,28.633093525179856,27.9136690647482
2021-01-13,2330,twse,d,2021-01-13,595.0,605.0,593.0,605.0,75707681,0.0,59966,0,,,8.08238266706777,8.08238266706777,7.922070944745765,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.016786570743403,29.016786570743403,28.44124700239808
2021-01-14,2330,twse,d,2021-01-14,587.0,597.0,587.0,592.0,90309708,0.0,111849,0,,,7.908711634552264,7.975508185519766,7.841915083584762,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.393285371702635,28.633093525179856,28.15347721822542
2021-01-15,2330,twse,d,2021-01-15,621.0,625.0,601.0,601.0,100998199,0.0,105961,0,,,8.028945426293769,8.349568870937778,8.028945426293769,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.82494004796163,29.976019184652277,28.82494004796163
2021-01-18,2330,twse,d,2021-01-18,608.0,608.0,594.0,607.0,50388664,0.0,49008,0,,,8.10910128745477,8.12246059764827,7.9354302549392655,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.11270983213429,29.160671462829733,28.489208633093522
2021-01-19,2330,twse,d,2021-01-19,618.0,632.0,613.0,627.0,52947466,0.0,55490,0,,,8.37628749132478,8.443084042292282,8.189257148615773,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.071942446043163,30.31175059952038,29.400479616306953
2021-01-20,2330,twse,d,2021-01-20,633.0,650.0,631.0,647.0,95484470,0.0,95577,0,,,8.643473695194789,8.68355162577529,8.429724732098782,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,31.031175059952037,31.175059952038367,30.263788968824937
2021-01-21,2330,twse,d,2021-01-21,640.0,679.0,640.0,673.0,97590371,0.0,115004,0,679.0,0.6932668329177056,8.9908157602258,9.070971621386803,8.549958523840285,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,32.27817745803357,32.565947242206235,30.69544364508393
2021-01-25,2330,twse,d,2021-01-25,642.0,646.0,626.0,633.0,98608285,0.0,154134,0,,,8.456443352485783,8.630114385001288,8.362928181131279,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.359712230215827,30.983213429256594,30.02398081534772
2021-01-26,2330,twse,d,2021-01-26,632.0,640.0,610.0,617.0,114797609,0.0,177764,0,,,8.242694389389776,8.549958523840285,8.149179218035272,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.592326139088726,30.69544364508393,29.256594724220623
2021-01-27,2330,twse,d,2021-01-27,618.0,625.0,611.0,615.0,72823691,0.0,77274,0,,,8.215975769002775,8.349568870937778,8.162538528228772,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.49640287769784,29.976019184652277,29.304556354916066
2021-01-28,2330,twse,d,2021-01-28,600.0,608.0,598.0,601.0,104181514,0.0,157835,0,,,8.028945426293769,8.12246059764827,7.988867495713267,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.82494004796163,29.160671462829733,28.6810551558753
2021-01-29,2330,twse,d,2021-01-29,619.0,619.0,591.0,591.0,96875889,0.0,129394,0,,,7.895352324358764,8.269413009776777,7.895352324358764,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.345323741007192,29.688249400479613,28.345323741007192
2021-02-01,2330,twse,d,2021-02-01,595.0,612.0,587.0,611.0,70161939,0.0,81346,0,587.0,-0.13549337260677463,8.162538528228772,8.175897838422273,7.841915083584762,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.304556354916066,29.35251798561151,28.15347721822542
2021-02-02,2330,twse,d,2021-02-02,629.0,638.0,622.0,632.0,80724207,0.0,82687,0,,,8.443084042292282,8.523239903453284,8.309490940357277,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.31175059952038,30.599520383693044,29.832134292565947
2021-02-03,2330,twse,d,2021-02-03,638.0,642.0,630.0,630.0,59763227,0.0,56515,0,,,8.416365421905281,8.576677144227286,8.416365421905281,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.215827338129493,30.791366906474817,30.215827338129493
2021-02-04,2330,twse,d,2021-02-04,626.0,632.0,620.0,627.0,47547873,0.0,44668,0,,,8.37628749132478,8.443084042292282,8.282772319970277,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.071942446043163,30.31175059952038,29.736211031175056
2021-02-05,2330,twse,d,2021-02-05,638.0,641.0,631.0,632.0,57350831,0.0,51140,0,,,8.443084042292282,8.563317834033786,8.429724732098782,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.31175059952038,30.743405275779374,30.263788968824937
2021-02-17,2330,twse,d,2021-02-17,663.0,668.0,660.0,663.0,115578402,0.0,91925,0,668.0,0.13798977853492334,8.857222658290796,8.924019209258297,8.817144727710295,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,31.798561151079134,32.038369304556355,31.654676258992804
2021-02-18,2330,twse,d,2021-02-18,664.0,665.0,656.0,660.0,54520341,0.0,49914,0,,,8.817144727710295,8.883941278677797,8.763707486936292,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,31.654676258992804,31.89448441247002,31.462829736211027
2021-02-19,2330,twse,d,2021-02-19,656.0,657.0,647.0,652.0,51651844,0.0,63171,0,,,8.710270246162292,8.777066797129793,8.643473695194789,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,31.270983213429254,31.510791366906474,31.031175059952037
2021-02-22,2330,twse,d,2021-02-22,660.0,662.0,650.0,650.0,39512078,0.0,47116,0,,,8.68355162577529,8.843863348097296,8.68355162577529,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,31.175059952038367,31.75059952038369,31.175059952038367
2021-02-23,2330,twse,d,2021-02-23,641.0,643.0,633.0,641.0,52868029,0.0,73349,0,,,8.563317834033786,8.590036454420787,8.456443352485783,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.743405275779374,30.83932853717026,30.359712230215827
2021-02-24,2330,twse,d,2021-02-24,627.0,636.0,625.0,625.0,80010637,0.0,138264,0,,,8.349568870937778,8.496521283066285,8.349568870937778,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.976019184652277,30.503597122302157,29.976019184652277
2021-02-25,2330,twse,d,2021-02-25,636.0,636.0,628.0,635.0,45279276,0.0,46506,0,,,8.483161972872784,8.496521283066285,8.38964680151828,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,30.455635491606714,30.503597122302157,30.119904076738607
2021-02-26,2330,twse,d,2021-02-26,611.0,618.0,606.0,606.0,137933162,0.0,212428,0,,,8.095741977261271,8.256053699583276,8.095741977261271,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.064748201438846,29.64028776978417,29.064748201438846
2021-03-02,2330,twse,d,2021-03-02,621.0,622.0,609.0,609.0,57792973,0.0,71325,0,,,8.135819907841771,8.309490940357277,8.135819907841771,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.20863309352518,29.832134292565947,29.20863309352518
2021-03-03,2330,twse,d,2021-03-03,609.0,622.0,601.0,622.0,61171387,0.0,57677,0,,,8.309490940357277,8.309490940357277,8.028945426293769,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.832134292565947,29.832134292565947,28.82494004796163
2021-03-04,2330,twse,d,2021-03-04,609.0,611.0,601.0,601.0,75508388,0.0,143916,0,,,8.028945426293769,8.162538528228772,8.028945426293769,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.82494004796163,29.304556354916066,28.82494004796163
2021-03-05,2330,twse,d,2021-03-05,588.0,605.0,584.0,601.0,85579527,0.0,127693,0,,,8.028945426293769,8.08238266706777,7.801837153004261,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.82494004796163,29.016786570743403,28.009592326139085
2021-03-08,2330,twse,d,2021-03-08,608.0,610.0,598.0,598.0,47676630,0.0,84570,0,,,7.988867495713267,8.149179218035272,7.988867495713267,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.6810551558753,29.256594724220623,28.6810551558753
2021-03-09,2330,twse,d,2021-03-09,585.0,595.0,585.0,595.0,74471341,0.0,119867,0,,,7.948789565132765,7.948789565132765,7.815196463197761,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.537170263788965,28.537170263788965,28.057553956834532
2021-03-10,2330,twse,d,2021-03-10,601.0,601.0,593.0,597.0,41735443,0.0,54196,0,,,7.975508185519766,8.028945426293769,7.922070944745765,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.633093525179856,28.82494004796163,28.44124700239808
2021-03-11,2330,twse,d,2021-03-11,596.0,612.0,595.0,609.0,55462783,0.0,47948,0,,,8.135819907841771,8.175897838422273,7.948789565132765,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.20863309352518,29.35251798561151,28.537170263788965
2021-03-12,2330,twse,d,2021-03-12,615.0,618.0,609.0,614.0,33876990,0.0,36145,0,,,8.202616458809274,8.256053699583276,8.135819907841771,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.448441247002396,29.64028776978417,29.20863309352518
2021-03-15,2330,twse,d,2021-03-15,614.0,614.0,609.0,611.0,29767904,0.0,26753,0,,,8.162538528228772,8.202616458809274,8.135819907841771,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.304556354916066,29.448441247002396,29.20863309352518
2021-03-16,2330,twse,d,2021-03-16,610.0,613.0,607.0,613.0,37780820,0.0,37573,0,,,8.189257148615773,8.189257148615773,8.10910128745477,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,29.400479616306953,29.400479616306953,29.11270983213429
2021-03-17,2330,twse,d,2021-03-17,612.0,612.0,602.0,604.0,43942131,0.0,68585,0,,,8.06902335687427,8.175897838422273,8.042304736487269,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.96882494004796,29.35251798561151,28.872901678657072
2021-03-18,2330,twse,d,2021-03-18,606.0,609.0,602.0,602.0,30223846,0.0,31677,0,,,8.042304736487269,8.135819907841771,8.042304736487269,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.872901678657072,29.20863309352518,28.872901678657072
2021-03-19,2330,twse,d,2021-03-19,594.0,598.0,591.0,591.0,74960854,0.0,106938,0,,,7.895352324358764,7.988867495713267,7.895352324358764,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.345323741007192,28.6810551558753,28.345323741007192
2021-03-22,2330,twse,d,2021-03-22,588.0,598.0,586.0,593.0,35931375,0.0,55005,0,,,7.922070944745765,7.988867495713267,7.828555773391262,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.44124700239808,28.6810551558753,28.105515587529975
2021-03-23,2330,twse,d,2021-03-23,597.0,603.0,593.0,594.0,31933358,0.0,36423,0,,,7.9354302549392655,8.05566404668077,7.922070944745765,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.489208633093522,28.920863309352516,28.44124700239808
2021-03-24,2330,twse,d,2021-03-24,571.0,582.0,571.0,576.0,115318351,0.0,242138,0,,,7.694962671456257,7.77511853261726,7.628166120488755,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,27.62589928057554,27.9136690647482,27.386091127098318
2021-03-25,2330,twse,d,2021-03-25,572.0,581.0,570.0,575.0,74225812,0.0,115951,0,,,7.681603361262757,7.761759222423759,7.614806810295255,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,27.577937649880095,27.865707434052755,27.338129496402875
2021-03-26,2330,twse,d,2021-03-26,582.0,592.0,580.0,590.0,37937242,0.0,49718,0,,,7.881993014165263,7.908711634552264,7.7483999122302585,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.29736211031175,28.393285371702635,27.81774580335731
2021-03-29,2330,twse,d,2021-03-29,599.0,602.0,596.0,599.0,40573913,0.0,44500,0,,,8.002226805906767,8.042304736487269,7.962148875326266,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.729016786570742,28.872901678657072,28.58513189448441
2021-03-30,2330,twse,d,2021-03-30,600.0,600.0,592.0,597.0,34686346,0.0,46755,0,,,7.975508185519766,8.015586116100268,7.908711634552264,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.633093525179856,28.776978417266186,28.393285371702635
2021-03-31,2330,twse,d,2021-03-31,596.0,597.0,587.0,587.0,44454672,0.0,70527,0,,,7.841915083584762,7.975508185519766,7.841915083584762,74.85416428810214,5.39,20.85,0.3486416558861578,0.04406609914872317,0.19512195121951215,28.15347721822542,28.633093525179856,28.15347721822542
2021-04-01,2330,twse,d,2021-04-01,598.0,602.0,594.0,602.0,45972766,0.0,48170,0,,,7.828645654240555,7.828645654240555,7.724610496044668,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.170332241459995,28.170332241459995,27.795975666822653
2021-04-06,2330,twse,d,2021-04-06,615.0,616.0,608.0,610.0,37664216,0.0,42422,0,,,7.932680812436443,8.010707181083358,7.906672022887471,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.544688816097334,28.825456247075344,28.451099672438
2021-04-07,2330,twse,d,2021-04-07,614.0,614.0,608.0,610.0,28140964,0.0,28395,0,,,7.932680812436443,7.984698391534387,7.906672022887471,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.544688816097334,28.731867103416008,28.451099672438
2021-04-08,2330,twse,d,2021-04-08,606.0,613.0,603.0,613.0,26658283,0.0,32098,0,,,7.9716939967599005,7.9716939967599005,7.841650049015041,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.68507253158634,28.68507253158634,28.217126813289664
2021-04-09,2330,twse,d,2021-04-09,618.0,618.0,609.0,610.0,31601619,0.0,28920,0,,,7.932680812436443,8.036715970632331,7.9196764176619565,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.544688816097334,28.919045390734677,28.49789424426767
2021-04-12,2330,twse,d,2021-04-12,612.0,613.0,603.0,605.0,23319822,0.0,33422,0,,,7.867658838564013,7.9716939967599005,7.841650049015041,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.310715956948997,28.68507253158634,28.217126813289664
2021-04-13,2330,twse,d,2021-04-13,604.0,613.0,604.0,605.0,27386926,0.0,30438,0,,,7.867658838564013,7.9716939967599005,7.854654443789527,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.310715956948997,28.68507253158634,28.26392138511933
2021-04-14,2330,twse,d,2021-04-14,608.0,612.0,600.0,612.0,31144922,0.0,41234,0,,,7.958689601985415,7.958689601985415,7.802636864691583,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.63827795975667,28.63827795975667,28.07674309780066
2021-04-15,2330,twse,d,2021-04-15,612.0,619.0,607.0,619.0,36394255,0.0,40541,0,,,8.049720365406817,8.049720365406817,7.893667628112985,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.965839962564345,28.965839962564345,28.404305100608333
2021-04-16,2330,twse,d,2021-04-16,610.0,611.0,603.0,610.0,49952191,0.0,67601,0,,,7.932680812436443,7.9456852072109285,7.841650049015041,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.544688816097334,28.591483387927003,28.217126813289664
2021-04-19,2330,twse,d,2021-04-19,605.0,607.0,601.0,603.0,25234976,0.0,43094,0,,,7.841650049015041,7.893667628112985,7.815641259466069,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.217126813289664,28.404305100608333,28.123537669630327
2021-04-20,2330,twse,d,2021-04-20,598.0,602.0,595.0,602.0,36655069,0.0,54247,0,,,7.828645654240555,7.828645654240555,7.737614890819153,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.170332241459995,28.170332241459995,27.84277023865232
2021-04-21,2330,twse,d,2021-04-21,599.0,599.0,592.0,592.0,41893725,0.0,92840,0,,,7.698601706495696,7.789632469917097,7.698601706495696,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,27.702386523163316,28.02994852597099,27.702386523163316
2021-04-22,2330,twse,d,2021-04-22,596.0,598.0,591.0,591.0,38094824,0.0,64897,0,,,7.685597311721209,7.776628075142611,7.685597311721209,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,27.655591951333648,27.983153954141322,27.655591951333648
2021-04-23,2330,twse,d,2021-04-23,592.0,602.0,590.0,602.0,29004756,0.0,29147,0,,,7.828645654240555,7.828645654240555,7.672592916946724,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.170332241459995,28.170332241459995,27.60879737950398
2021-04-26,2330,twse,d,2021-04-26,605.0,610.0,603.0,610.0,32426908,0.0,35286,0,,,7.932680812436443,7.932680812436443,7.841650049015041,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.544688816097334,28.544688816097334,28.217126813289664
2021-04-27,2330,twse,d,2021-04-27,608.0,611.0,605.0,610.0,26761401,0.0,25203,0,,,7.932680812436443,7.9456852072109285,7.867658838564013,76.897081128447,5.18,21.369999999999997,0.21766381766381748,0.024940047961630407,0.15267175572519087,28.544688816097334,28.591483387927003,28.310715956948997
